Date,Time,CO(GT),PT08.S1(CO),NMHC(GT)
25/02/2005,22.00.00,2,7,1207
25/02/2005,23.00.00,2,7,1188
26/02/2005,00.00.00,2,8,1153
26/02/2005,01.00.00,2,1,1061
26/02/2005,02.00.00,1,9,1028
26/02/2005,03.00.00,2,1,1082
26/02/2005,04.00.00,1,7,1037
26/02/2005,05.00.00,1,3,942
26/02/2005,06.00.00,0,9,904
26/02/2005,07.00.00,1,0,855
26/02/2005,08.00.00,1,0,914
26/02/2005,09.00.00,1,5,933
26/02/2005,10.00.00,1,5,942
26/02/2005,11.00.00,1,4,943
26/02/2005,12.00.00,2,4,959
26/02/2005,13.00.00,2,8,971
26/02/2005,14.00.00,2,9,954
26/02/2005,15.00.00,2,6,929
26/02/2005,16.00.00,2,5,933
26/02/2005,17.00.00,2,7,967
26/02/2005,18.00.00,2,8,987
26/02/2005,19.00.00,3,0,1003
26/02/2005,20.00.00,3,7,1138
26/02/2005,21.00.00,3,5,1087
26/02/2005,22.00.00,3,8,1129
26/02/2005,23.00.00,4,3,1191
27/02/2005,00.00.00,4,8,1256
27/02/2005,01.00.00,4,2,1171
27/02/2005,02.00.00,3,3,1016
27/02/2005,03.00.00,3,0,1035
27/02/2005,04.00.00,-200,0,980
27/02/2005,05.00.00,1,0,901
27/02/2005,06.00.00,0,9,914
27/02/2005,07.00.00,1,1,940
27/02/2005,08.00.00,1,1,935
27/02/2005,09.00.00,1,2,970
27/02/2005,10.00.00,1,7,1064
27/02/2005,11.00.00,1,6,1023
27/02/2005,12.00.00,1,4,955
27/02/2005,13.00.00,1,8,943
27/02/2005,14.00.00,1,1,895
27/02/2005,15.00.00,0,9,890
27/02/2005,16.00.00,1,1,904
27/02/2005,17.00.00,1,1,888
27/02/2005,18.00.00,1,2,905
27/02/2005,19.00.00,1,6,974
27/02/2005,20.00.00,2,6,1048
27/02/2005,21.00.00,1,5,895
27/02/2005,22.00.00,1,0,875
27/02/2005,23.00.00,1,3,943
28/02/2005,00.00.00,1,6,947
28/02/2005,01.00.00,1,0,865
28/02/2005,02.00.00,0,6,823
28/02/2005,03.00.00,0,4,798
28/02/2005,04.00.00,0,3,781
28/02/2005,05.00.00,0,3,781
28/02/2005,06.00.00,0,3,779
28/02/2005,07.00.00,0,4,817
28/02/2005,08.00.00,1,0,893
28/02/2005,09.00.00,1,2,883
28/02/2005,10.00.00,1,0,839
28/02/2005,11.00.00,0,9,809
28/02/2005,12.00.00,0,8,805
28/02/2005,13.00.00,1,1,840
28/02/2005,14.00.00,1,0,812
28/02/2005,15.00.00,0,8,782
28/02/2005,16.00.00,0,9,799
28/02/2005,17.00.00,0,9,812
28/02/2005,18.00.00,2,0,922
28/02/2005,19.00.00,2,4,938
28/02/2005,20.00.00,2,5,939
28/02/2005,21.00.00,1,6,827
28/02/2005,22.00.00,0,9,776
28/02/2005,23.00.00,0,7,755
01/03/2005,00.00.00,0,6,766
01/03/2005,01.00.00,0,6,762
01/03/2005,02.00.00,0,4,736
01/03/2005,03.00.00,0,2,715
01/03/2005,04.00.00,0,2,716
01/03/2005,05.00.00,0,2,731
01/03/2005,06.00.00,0,2,735
01/03/2005,07.00.00,0,5,779
01/03/2005,08.00.00,1,5,915
01/03/2005,09.00.00,1,9,905
01/03/2005,10.00.00,1,4,835
01/03/2005,11.00.00,0,9,798
01/03/2005,12.00.00,0,7,783
01/03/2005,13.00.00,0,8,807
01/03/2005,14.00.00,1,0,827
01/03/2005,15.00.00,0,9,822
01/03/2005,16.00.00,1,0,830
01/03/2005,17.00.00,0,9,833
01/03/2005,18.00.00,1,4,882
01/03/2005,19.00.00,2,1,967
01/03/2005,20.00.00,2,8,1009
01/03/2005,21.00.00,2,2,911
01/03/2005,22.00.00,1,0,808
01/03/2005,23.00.00,1,1,812
02/03/2005,00.00.00,0,9,790
02/03/2005,01.00.00,0,8,765
02/03/2005,02.00.00,0,6,761
02/03/2005,03.00.00,0,5,788
02/03/2005,04.00.00,-200,0,790
02/03/2005,05.00.00,0,4,804
02/03/2005,06.00.00,0,5,831
02/03/2005,07.00.00,0,7,881
02/03/2005,08.00.00,2,4,1099
02/03/2005,09.00.00,2,8,1100
02/03/2005,10.00.00,2,0,1042
02/03/2005,11.00.00,2,2,1026
02/03/2005,12.00.00,1,4,905
02/03/2005,13.00.00,1,2,891
02/03/2005,14.00.00,1,9,968
02/03/2005,15.00.00,1,3,909
02/03/2005,16.00.00,2,0,938
02/03/2005,17.00.00,2,0,971
02/03/2005,18.00.00,3,4,1148
02/03/2005,19.00.00,5,1,1299
02/03/2005,20.00.00,5,3,1315
02/03/2005,21.00.00,2,8,1180
02/03/2005,22.00.00,1,6,1070
02/03/2005,23.00.00,1,4,1031
03/03/2005,00.00.00,1,4,1047
03/03/2005,01.00.00,1,4,1030
03/03/2005,02.00.00,1,1,986
03/03/2005,03.00.00,0,9,992
03/03/2005,04.00.00,1,0,1076
03/03/2005,05.00.00,1,0,1104
03/03/2005,06.00.00,1,2,1160
03/03/2005,07.00.00,1,4,1217
03/03/2005,08.00.00,3,0,1457
03/03/2005,09.00.00,4,2,1337
03/03/2005,10.00.00,2,1,1111
03/03/2005,11.00.00,2,0,1165
03/03/2005,12.00.00,1,6,1129
03/03/2005,13.00.00,1,4,1092
03/03/2005,14.00.00,1,6,1096
03/03/2005,15.00.00,1,5,1108
03/03/2005,16.00.00,1,7,1124
03/03/2005,17.00.00,1,9,1216
03/03/2005,18.00.00,3,8,1437
03/03/2005,19.00.00,5,4,1473
03/03/2005,20.00.00,4,2,1396
03/03/2005,21.00.00,3,8,1285
03/03/2005,22.00.00,2,3,1206
03/03/2005,23.00.00,2,1,1179
04/03/2005,00.00.00,2,3,1213
04/03/2005,01.00.00,2,3,1142
04/03/2005,02.00.00,1,7,1089
04/03/2005,03.00.00,1,2,982
04/03/2005,04.00.00,0,6,888
04/03/2005,05.00.00,0,9,979
04/03/2005,06.00.00,1,1,1023
04/03/2005,07.00.00,1,9,1153
04/03/2005,08.00.00,3,7,1393
04/03/2005,09.00.00,6,1,1567
04/03/2005,10.00.00,4,6,1334
04/03/2005,11.00.00,3,3,1280
04/03/2005,12.00.00,3,3,1330
04/03/2005,13.00.00,3,4,1349
04/03/2005,14.00.00,3,6,1349
04/03/2005,15.00.00,3,9,1344
04/03/2005,16.00.00,4,8,1337
04/03/2005,17.00.00,3,9,1316
04/03/2005,18.00.00,3,6,1253
04/03/2005,19.00.00,3,6,1258
04/03/2005,20.00.00,4,6,1326
04/03/2005,21.00.00,2,3,1109
04/03/2005,22.00.00,1,6,1029
04/03/2005,23.00.00,1,8,1112
05/03/2005,00.00.00,2,2,1100
05/03/2005,01.00.00,2,1,1136
05/03/2005,02.00.00,1,7,1000
05/03/2005,03.00.00,1,5,1041
05/03/2005,04.00.00,-200,0,1009
05/03/2005,05.00.00,1,1,975
05/03/2005,06.00.00,1,1,993
05/03/2005,07.00.00,0,8,872
05/03/2005,08.00.00,1,3,1017
05/03/2005,09.00.00,2,3,1070
05/03/2005,10.00.00,1,1,915
05/03/2005,11.00.00,1,1,978
05/03/2005,12.00.00,1,5,968
05/03/2005,13.00.00,1,6,1008
05/03/2005,14.00.00,2,2,1025
05/03/2005,15.00.00,1,5,983
05/03/2005,16.00.00,1,8,1018
05/03/2005,17.00.00,2,0,1101
05/03/2005,18.00.00,1,9,1116
05/03/2005,19.00.00,2,5,1161
05/03/2005,20.00.00,2,6,1212
05/03/2005,21.00.00,3,2,1225
05/03/2005,22.00.00,2,2,1154
05/03/2005,23.00.00,1,9,1140
06/03/2005,00.00.00,2,4,1201
06/03/2005,01.00.00,1,8,1011
06/03/2005,02.00.00,0,9,867
06/03/2005,03.00.00,0,8,856
06/03/2005,04.00.00,0,7,859
06/03/2005,05.00.00,0,6,859
06/03/2005,06.00.00,0,5,842
06/03/2005,07.00.00,0,6,856
06/03/2005,08.00.00,0,6,867
06/03/2005,09.00.00,0,7,877
06/03/2005,10.00.00,0,7,869
06/03/2005,11.00.00,0,9,900
06/03/2005,12.00.00,1,0,899
06/03/2005,13.00.00,1,0,895
06/03/2005,14.00.00,1,4,992
06/03/2005,15.00.00,3,0,1104
06/03/2005,16.00.00,1,5,933
06/03/2005,17.00.00,1,7,973
06/03/2005,18.00.00,2,3,1069
06/03/2005,19.00.00,2,5,1055
06/03/2005,20.00.00,2,1,1032
06/03/2005,21.00.00,1,5,982
06/03/2005,22.00.00,1,4,968
06/03/2005,23.00.00,1,4,979
07/03/2005,00.00.00,1,4,935
07/03/2005,01.00.00,1,2,942
07/03/2005,02.00.00,0,9,883
07/03/2005,03.00.00,0,6,841
07/03/2005,04.00.00,0,4,843
07/03/2005,05.00.00,0,4,872
07/03/2005,06.00.00,0,5,862
07/03/2005,07.00.00,0,7,917
07/03/2005,08.00.00,1,5,1022
07/03/2005,09.00.00,1,9,1022
07/03/2005,10.00.00,1,6,961
07/03/2005,11.00.00,1,4,912
07/03/2005,12.00.00,1,3,896
07/03/2005,13.00.00,1,3,890
07/03/2005,14.00.00,1,2,891
07/03/2005,15.00.00,1,3,894
07/03/2005,16.00.00,1,4,907
07/03/2005,17.00.00,1,7,973
07/03/2005,18.00.00,2,5,1035
07/03/2005,19.00.00,3,8,1146
07/03/2005,20.00.00,4,2,1176
07/03/2005,21.00.00,2,8,1057
07/03/2005,22.00.00,1,5,974
07/03/2005,23.00.00,1,8,1044
08/03/2005,00.00.00,1,5,988
08/03/2005,01.00.00,1,5,1016
08/03/2005,02.00.00,1,2,929
08/03/2005,03.00.00,0,8,876
08/03/2005,04.00.00,-200,0,872
08/03/2005,05.00.00,0,7,888
08/03/2005,06.00.00,0,7,927
08/03/2005,07.00.00,1,3,991
08/03/2005,08.00.00,3,4,1317
08/03/2005,09.00.00,5,5,1402
08/03/2005,10.00.00,4,1,1222
08/03/2005,11.00.00,3,0,1109
08/03/2005,12.00.00,1,9,959
08/03/2005,13.00.00,1,8,964
08/03/2005,14.00.00,2,1,1006
08/03/2005,15.00.00,2,3,1002
08/03/2005,16.00.00,2,3,997
08/03/2005,17.00.00,2,0,1019
08/03/2005,18.00.00,3,1,1192
08/03/2005,19.00.00,5,1,1399
08/03/2005,20.00.00,5,9,1419
08/03/2005,21.00.00,3,2,1250
08/03/2005,22.00.00,2,4,1156
08/03/2005,23.00.00,1,4,1064
09/03/2005,00.00.00,1,4,1066
09/03/2005,01.00.00,1,3,1031
09/03/2005,02.00.00,1,0,973
09/03/2005,03.00.00,0,8,937
09/03/2005,04.00.00,0,8,930
09/03/2005,05.00.00,0,9,949
09/03/2005,06.00.00,0,9,979
09/03/2005,07.00.00,1,7,1094
09/03/2005,08.00.00,4,3,1450
09/03/2005,09.00.00,6,0,1508
09/03/2005,10.00.00,3,8,1374
09/03/2005,11.00.00,3,3,1308
09/03/2005,12.00.00,2,3,1249
09/03/2005,13.00.00,2,4,1282
09/03/2005,14.00.00,2,2,1253
09/03/2005,15.00.00,1,9,1222
09/03/2005,16.00.00,1,7,1201
09/03/2005,17.00.00,1,9,1238
09/03/2005,18.00.00,3,8,1434
09/03/2005,19.00.00,5,3,1573
09/03/2005,20.00.00,5,9,1552
09/03/2005,21.00.00,5,5,1510
09/03/2005,22.00.00,2,0,1165
09/03/2005,23.00.00,1,8,1177
10/03/2005,00.00.00,1,6,1135
10/03/2005,01.00.00,1,3,1070
10/03/2005,02.00.00,1,1,1034
10/03/2005,03.00.00,1,1,1014
10/03/2005,04.00.00,1,0,988
10/03/2005,05.00.00,0,8,975
10/03/2005,06.00.00,0,9,984
10/03/2005,07.00.00,1,3,1092
10/03/2005,08.00.00,4,1,1454
10/03/2005,09.00.00,3,9,1446
10/03/2005,10.00.00,3,5,1316
10/03/2005,11.00.00,2,7,1283
10/03/2005,12.00.00,2,3,1223
10/03/2005,13.00.00,2,3,1176
10/03/2005,14.00.00,2,1,1041
10/03/2005,15.00.00,2,2,1008
10/03/2005,16.00.00,1,8,962
10/03/2005,17.00.00,1,9,1048
10/03/2005,18.00.00,2,7,1145
10/03/2005,19.00.00,4,7,1198
10/03/2005,20.00.00,5,4,1319
10/03/2005,21.00.00,4,2,1274
10/03/2005,22.00.00,2,1,1085
10/03/2005,23.00.00,1,4,1017
11/03/2005,00.00.00,1,4,1039
11/03/2005,01.00.00,1,4,1027
11/03/2005,02.00.00,1,0,952
11/03/2005,03.00.00,0,8,930
11/03/2005,04.00.00,-200,0,942
11/03/2005,05.00.00,0,7,897
11/03/2005,06.00.00,0,6,928
11/03/2005,07.00.00,0,2,987
11/03/2005,08.00.00,1,5,1272
11/03/2005,09.00.00,3,5,1452
11/03/2005,10.00.00,3,0,1415
11/03/2005,11.00.00,3,0,-200
11/03/2005,12.00.00,1,0,1203
11/03/2005,13.00.00,1,5,1258
11/03/2005,14.00.00,2,2,1328
11/03/2005,15.00.00,1,7,1260
11/03/2005,16.00.00,1,1,1201
11/03/2005,17.00.00,1,3,1161
11/03/2005,18.00.00,1,5,1254
11/03/2005,19.00.00,3,4,1452
11/03/2005,20.00.00,3,8,1438
11/03/2005,21.00.00,2,8,1273
11/03/2005,22.00.00,0,8,1096
11/03/2005,23.00.00,0,5,1151
12/03/2005,00.00.00,1,0,1189
12/03/2005,01.00.00,0,4,1078
12/03/2005,02.00.00,0,4,1152
12/03/2005,03.00.00,0,3,1128
12/03/2005,04.00.00,-200,0,1015
12/03/2005,05.00.00,-200,0,979
12/03/2005,06.00.00,-200,0,972
12/03/2005,07.00.00,-200,0,992
12/03/2005,08.00.00,0,1,1053
12/03/2005,09.00.00,0,2,1140
12/03/2005,10.00.00,0,6,1136
12/03/2005,11.00.00,0,7,1180
12/03/2005,12.00.00,0,6,1131
12/03/2005,13.00.00,0,3,1083
12/03/2005,14.00.00,0,5,1120
12/03/2005,15.00.00,0,2,1038
12/03/2005,16.00.00,0,4,1096
12/03/2005,17.00.00,0,7,1126
12/03/2005,18.00.00,0,9,1153
12/03/2005,19.00.00,0,8,1177
12/03/2005,20.00.00,2,4,1383
12/03/2005,21.00.00,3,3,1363
12/03/2005,22.00.00,0,9,1087
12/03/2005,23.00.00,0,1,1028
13/03/2005,00.00.00,0,1,1017
13/03/2005,01.00.00,0,1,1050
13/03/2005,02.00.00,0,2,1023
13/03/2005,03.00.00,-200,0,940
13/03/2005,04.00.00,-200,0,963
13/03/2005,05.00.00,-200,0,971
13/03/2005,06.00.00,-200,0,887
13/03/2005,07.00.00,-200,0,944
13/03/2005,08.00.00,-200,0,970
13/03/2005,09.00.00,0,1,1034
13/03/2005,10.00.00,0,3,1160
13/03/2005,11.00.00,1,0,1283
13/03/2005,12.00.00,1,6,1387
13/03/2005,13.00.00,1,4,1325
13/03/2005,14.00.00,0,3,1057
13/03/2005,15.00.00,0,1,1078
13/03/2005,16.00.00,0,3,1159
13/03/2005,17.00.00,0,5,1195
13/03/2005,18.00.00,0,8,1217
13/03/2005,19.00.00,3,2,1542
13/03/2005,20.00.00,2,8,1407
13/03/2005,21.00.00,1,0,1189
13/03/2005,22.00.00,0,9,1208
13/03/2005,23.00.00,0,9,1207
14/03/2005,00.00.00,0,4,1056
14/03/2005,01.00.00,0,4,1128
14/03/2005,02.00.00,0,3,1119
14/03/2005,03.00.00,0,1,1077
14/03/2005,04.00.00,-200,0,1036
14/03/2005,05.00.00,0,8,1016
14/03/2005,06.00.00,1,0,1103
14/03/2005,07.00.00,1,6,1176
14/03/2005,08.00.00,3,5,1430
14/03/2005,09.00.00,4,0,1572
14/03/2005,10.00.00,3,5,1243
14/03/2005,11.00.00,1,6,1101
14/03/2005,12.00.00,1,5,1103
14/03/2005,13.00.00,1,5,1116
14/03/2005,14.00.00,1,7,1141
14/03/2005,15.00.00,1,6,1151
14/03/2005,16.00.00,2,4,1263
14/03/2005,17.00.00,3,4,1324
14/03/2005,18.00.00,5,4,1533
14/03/2005,19.00.00,6,5,1626
14/03/2005,20.00.00,6,5,1639
14/03/2005,21.00.00,4,0,1346
14/03/2005,22.00.00,2,1,1218
14/03/2005,23.00.00,1,6,1166
15/03/2005,00.00.00,1,5,1095
15/03/2005,01.00.00,0,7,958
15/03/2005,02.00.00,0,7,960
15/03/2005,03.00.00,0,6,972
15/03/2005,04.00.00,0,5,911
15/03/2005,05.00.00,0,4,923
15/03/2005,06.00.00,0,6,981
15/03/2005,07.00.00,0,9,1038
15/03/2005,08.00.00,2,6,1370
15/03/2005,09.00.00,3,3,1471
15/03/2005,10.00.00,4,0,1447
15/03/2005,11.00.00,3,1,1329
15/03/2005,12.00.00,2,2,1197
15/03/2005,13.00.00,2,1,1198
15/03/2005,14.00.00,2,2,1171
15/03/2005,15.00.00,1,9,1191
15/03/2005,16.00.00,2,5,1213
15/03/2005,17.00.00,2,9,1258
15/03/2005,18.00.00,3,9,1413
15/03/2005,19.00.00,6,3,1610
15/03/2005,20.00.00,7,4,1710
15/03/2005,21.00.00,5,7,1515
15/03/2005,22.00.00,2,3,1199
15/03/2005,23.00.00,1,5,1128
16/03/2005,00.00.00,1,4,1108
16/03/2005,01.00.00,1,1,1038
16/03/2005,02.00.00,0,9,1004
16/03/2005,03.00.00,0,7,969
16/03/2005,04.00.00,0,6,938
16/03/2005,05.00.00,0,6,927
16/03/2005,06.00.00,0,8,977
16/03/2005,07.00.00,1,0,1011
16/03/2005,08.00.00,2,1,1228
16/03/2005,09.00.00,4,2,1521
16/03/2005,10.00.00,4,3,1425
16/03/2005,11.00.00,3,2,1339
16/03/2005,12.00.00,2,8,1310
16/03/2005,13.00.00,2,4,1250
16/03/2005,14.00.00,2,5,1181
16/03/2005,15.00.00,2,9,1272
16/03/2005,16.00.00,3,0,1231
16/03/2005,17.00.00,3,6,1286
16/03/2005,18.00.00,3,5,1315
16/03/2005,19.00.00,4,8,1494
16/03/2005,20.00.00,4,4,1494
16/03/2005,21.00.00,4,9,1545
16/03/2005,22.00.00,2,9,1354
16/03/2005,23.00.00,2,1,1301
17/03/2005,00.00.00,1,6,1144
17/03/2005,01.00.00,1,2,1080
17/03/2005,02.00.00,0,9,1013
17/03/2005,03.00.00,0,7,966
17/03/2005,04.00.00,-200,0,959
17/03/2005,05.00.00,0,5,919
17/03/2005,06.00.00,0,6,953
17/03/2005,07.00.00,1,3,1117
17/03/2005,08.00.00,3,8,1485
17/03/2005,09.00.00,5,6,1583
17/03/2005,10.00.00,4,4,1448
17/03/2005,11.00.00,3,0,1294
17/03/2005,12.00.00,2,2,1269
17/03/2005,13.00.00,2,0,1247
17/03/2005,14.00.00,2,2,1239
17/03/2005,15.00.00,2,1,1199
17/03/2005,16.00.00,2,2,1216
17/03/2005,17.00.00,1,9,1131
17/03/2005,18.00.00,2,7,1300
17/03/2005,19.00.00,3,9,1358
17/03/2005,20.00.00,5,6,1492
17/03/2005,21.00.00,4,9,1413
17/03/2005,22.00.00,2,2,1210
17/03/2005,23.00.00,1,9,1196
18/03/2005,00.00.00,1,4,1101
18/03/2005,01.00.00,1,3,1076
18/03/2005,02.00.00,1,1,1040
18/03/2005,03.00.00,0,9,989
18/03/2005,04.00.00,0,9,966
18/03/2005,05.00.00,0,7,912
18/03/2005,06.00.00,0,8,960
18/03/2005,07.00.00,1,2,1028
18/03/2005,08.00.00,2,9,1375
18/03/2005,09.00.00,5,4,1522
18/03/2005,10.00.00,4,3,1400
18/03/2005,11.00.00,3,1,1323
18/03/2005,12.00.00,2,4,1250
18/03/2005,13.00.00,2,3,1283
18/03/2005,14.00.00,2,3,1171
18/03/2005,15.00.00,2,3,1264
18/03/2005,16.00.00,3,4,1301
18/03/2005,17.00.00,3,7,1321
18/03/2005,18.00.00,4,1,1343
18/03/2005,19.00.00,5,6,1493
18/03/2005,20.00.00,5,3,1545
18/03/2005,21.00.00,4,9,1477
18/03/2005,22.00.00,2,0,1202
18/03/2005,23.00.00,1,9,1236
19/03/2005,00.00.00,2,2,1206
19/03/2005,01.00.00,1,9,1192
19/03/2005,02.00.00,1,1,1044
19/03/2005,03.00.00,1,0,1053
19/03/2005,04.00.00,0,9,1023
19/03/2005,05.00.00,0,9,1005
19/03/2005,06.00.00,0,7,959
19/03/2005,07.00.00,1,0,1049
19/03/2005,08.00.00,2,0,1255
19/03/2005,09.00.00,2,7,1285
19/03/2005,10.00.00,2,5,1254
19/03/2005,11.00.00,2,4,1253
19/03/2005,12.00.00,2,2,1242
19/03/2005,13.00.00,2,1,1212
19/03/2005,14.00.00,1,8,1165
19/03/2005,15.00.00,1,4,1136
19/03/2005,16.00.00,2,1,1233
19/03/2005,17.00.00,1,7,1177
19/03/2005,18.00.00,1,9,1223
19/03/2005,19.00.00,2,7,1360
19/03/2005,20.00.00,3,2,1435
19/03/2005,21.00.00,3,3,1305
19/03/2005,22.00.00,2,3,1199
19/03/2005,23.00.00,1,9,1217
20/03/2005,00.00.00,1,9,1200
20/03/2005,01.00.00,1,9,1150
20/03/2005,02.00.00,1,5,1086
20/03/2005,03.00.00,1,1,1027
20/03/2005,04.00.00,-200,0,993
20/03/2005,05.00.00,0,8,985
20/03/2005,06.00.00,0,6,934
20/03/2005,07.00.00,0,7,977
20/03/2005,08.00.00,0,7,970
20/03/2005,09.00.00,1,0,1041
20/03/2005,10.00.00,1,5,1144
20/03/2005,11.00.00,2,4,1209
20/03/2005,12.00.00,1,6,1083
20/03/2005,13.00.00,1,2,1063
20/03/2005,14.00.00,0,9,988
20/03/2005,15.00.00,0,9,1060
20/03/2005,16.00.00,1,1,1087
20/03/2005,17.00.00,1,4,1153
20/03/2005,18.00.00,1,7,1167
20/03/2005,19.00.00,2,9,1370
20/03/2005,20.00.00,4,0,1403
20/03/2005,21.00.00,4,0,1364
20/03/2005,22.00.00,1,9,1111
20/03/2005,23.00.00,1,5,1091
21/03/2005,00.00.00,1,5,1107
21/03/2005,01.00.00,1,6,1095
21/03/2005,02.00.00,1,1,1027
21/03/2005,03.00.00,0,8,996
21/03/2005,04.00.00,0,7,955
21/03/2005,05.00.00,0,6,947
21/03/2005,06.00.00,0,7,1003
21/03/2005,07.00.00,1,3,1120
21/03/2005,08.00.00,3,2,1476
21/03/2005,09.00.00,6,1,1653
21/03/2005,10.00.00,4,3,1403
21/03/2005,11.00.00,2,6,1241
21/03/2005,12.00.00,2,0,1176
21/03/2005,13.00.00,1,8,1160
21/03/2005,14.00.00,2,1,1224
21/03/2005,15.00.00,2,1,1175
21/03/2005,16.00.00,2,0,1235
21/03/2005,17.00.00,2,6,1288
21/03/2005,18.00.00,4,5,1512
21/03/2005,19.00.00,6,4,1609
21/03/2005,20.00.00,6,0,1537
21/03/2005,21.00.00,3,8,1315
21/03/2005,22.00.00,2,1,1155
21/03/2005,23.00.00,1,2,1033
22/03/2005,00.00.00,1,3,1078
22/03/2005,01.00.00,1,5,1069
22/03/2005,02.00.00,0,9,952
22/03/2005,03.00.00,0,7,910
22/03/2005,04.00.00,0,5,878
22/03/2005,05.00.00,0,6,899
22/03/2005,06.00.00,0,7,939
22/03/2005,07.00.00,0,9,1001
22/03/2005,08.00.00,2,2,1303
22/03/2005,09.00.00,4,7,1557
22/03/2005,10.00.00,4,5,1402
22/03/2005,11.00.00,3,1,1380
22/03/2005,12.00.00,2,8,1350
22/03/2005,13.00.00,2,4,1283
22/03/2005,14.00.00,2,5,1293
22/03/2005,15.00.00,2,0,1197
22/03/2005,16.00.00,1,7,1142
22/03/2005,17.00.00,1,7,1147
22/03/2005,18.00.00,3,3,1448
22/03/2005,19.00.00,4,5,1487
22/03/2005,20.00.00,5,8,1476
22/03/2005,21.00.00,4,3,1282
22/03/2005,22.00.00,3,0,1147
22/03/2005,23.00.00,2,8,1130
23/03/2005,00.00.00,2,7,1154
23/03/2005,01.00.00,2,4,1049
23/03/2005,02.00.00,2,2,1056
23/03/2005,03.00.00,2,0,1011
23/03/2005,04.00.00,-200,0,993
23/03/2005,05.00.00,0,5,976
23/03/2005,06.00.00,0,7,1050
23/03/2005,07.00.00,1,2,1143
23/03/2005,08.00.00,3,9,1606
23/03/2005,09.00.00,4,9,1592
23/03/2005,10.00.00,4,6,1510
23/03/2005,11.00.00,3,4,1421
23/03/2005,12.00.00,2,0,1169
23/03/2005,13.00.00,1,9,1187
23/03/2005,14.00.00,2,4,1171
23/03/2005,15.00.00,2,4,1175
23/03/2005,16.00.00,2,2,1216
23/03/2005,17.00.00,2,5,1239
23/03/2005,18.00.00,3,9,1463
23/03/2005,19.00.00,6,2,1616
23/03/2005,20.00.00,7,2,1663
23/03/2005,21.00.00,3,9,1445
23/03/2005,22.00.00,2,4,1293
23/03/2005,23.00.00,2,3,1354
24/03/2005,00.00.00,1,9,1251
24/03/2005,01.00.00,1,7,1222
24/03/2005,02.00.00,0,9,1044
24/03/2005,03.00.00,0,7,1006
24/03/2005,04.00.00,0,5,953
24/03/2005,05.00.00,0,4,959
24/03/2005,06.00.00,0,4,949
24/03/2005,07.00.00,0,7,1073
24/03/2005,08.00.00,3,1,1499
24/03/2005,09.00.00,3,4,1404
24/03/2005,10.00.00,3,5,1465
24/03/2005,11.00.00,3,2,1474
24/03/2005,12.00.00,3,2,1611
24/03/2005,13.00.00,3,3,1590
24/03/2005,14.00.00,3,0,1422
24/03/2005,15.00.00,2,0,1273
24/03/2005,16.00.00,2,3,1296
24/03/2005,17.00.00,2,2,1247
24/03/2005,18.00.00,2,7,1359
24/03/2005,19.00.00,5,9,1726
24/03/2005,20.00.00,7,5,1818
24/03/2005,21.00.00,5,0,1667
24/03/2005,22.00.00,4,0,1549
24/03/2005,23.00.00,2,7,1385
25/03/2005,00.00.00,2,0,1320
25/03/2005,01.00.00,1,5,1205
25/03/2005,02.00.00,1,0,1099
25/03/2005,03.00.00,1,0,1106
25/03/2005,04.00.00,0,9,1099
25/03/2005,05.00.00,0,8,1042
25/03/2005,06.00.00,0,6,980
25/03/2005,07.00.00,1,0,1138
25/03/2005,08.00.00,3,2,1517
25/03/2005,09.00.00,4,3,1537
25/03/2005,10.00.00,2,7,1296
25/03/2005,11.00.00,1,6,1255
25/03/2005,12.00.00,1,4,1367
25/03/2005,13.00.00,2,3,1473
25/03/2005,14.00.00,2,1,1422
25/03/2005,15.00.00,1,4,1378
25/03/2005,16.00.00,3,4,1446
25/03/2005,17.00.00,3,8,1473
25/03/2005,18.00.00,4,9,1619
25/03/2005,19.00.00,5,7,1673
25/03/2005,20.00.00,5,5,1605
25/03/2005,21.00.00,3,9,1460
25/03/2005,22.00.00,3,1,1407
25/03/2005,23.00.00,2,0,1286
26/03/2005,00.00.00,2,5,1372
26/03/2005,01.00.00,2,2,1312
26/03/2005,02.00.00,1,5,1205
26/03/2005,03.00.00,1,2,1167
26/03/2005,04.00.00,-200,0,1122
26/03/2005,05.00.00,0,8,1126
26/03/2005,06.00.00,0,1,1121
26/03/2005,07.00.00,1,1,1135
26/03/2005,08.00.00,1,7,1248
26/03/2005,09.00.00,2,1,1325
26/03/2005,10.00.00,2,3,1347
26/03/2005,11.00.00,2,1,1317
26/03/2005,12.00.00,1,9,1243
26/03/2005,13.00.00,1,7,1169
26/03/2005,14.00.00,1,3,1085
26/03/2005,15.00.00,1,3,1177
26/03/2005,16.00.00,1,6,1207
26/03/2005,17.00.00,2,2,1269
26/03/2005,18.00.00,2,3,1205
26/03/2005,19.00.00,2,2,1218
26/03/2005,20.00.00,2,0,1183
26/03/2005,21.00.00,2,3,1242
26/03/2005,22.00.00,2,2,1263
26/03/2005,23.00.00,1,6,1139
27/03/2005,00.00.00,1,6,1166
27/03/2005,01.00.00,1,3,1079
27/03/2005,02.00.00,1,0,1008
27/03/2005,03.00.00,1,0,1034
27/03/2005,04.00.00,1,0,1001
27/03/2005,05.00.00,0,8,977
27/03/2005,06.00.00,0,7,986
27/03/2005,07.00.00,1,1,1082
27/03/2005,08.00.00,1,1,1068
27/03/2005,09.00.00,1,1,1136
